Country,Agency/PMD (af_prt),Media Source (pid),Campaign (c),Impressions,Clicks,CTR,Installs,Conversion Rate,Sessions,Loyal Users,Loyal Users/Installs,Total Revenue,Total Cost,ROI,ARPU,Average eCPI,af_complete_registration (Unique users),af_complete_registration (Event counter),af_complete_registration (Sales in USD),af_purchase (Unique users),af_purchase (Event counter),af_purchase (Sales in USD),app_id,app_name,app_platform,report_type
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp123-4Mb250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp131-2Db250s1-Auto-gbvid731d21t628bev-FyshermansKey-ios-C8_gbvid731d21t628bev_FyshermansKey_Z6FBp8,2,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp133-2Db250s1-Auto-gbvid731d7t1080aaov-FyshermansKey-ios-C8_gbvid731d7t1080aaov_FyshermansKey_Z6FBp8,9,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp138-2Db250s1-Auto-gbvid731d2t1295ekv-FyshermansKey-ios-C8_gbvid731d2t1295ekv_FyshermansKey_Z6FBp8,2,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp145-2Db250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,3,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp147-2Db250s1-Auto-gbvid731d21t628bev-FyshermansKey-ios-C8_gbvid731d21t628bev_FyshermansKey_Z6FBp8,9,2,0.2222,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp168-4Mb250s1-Auto-gbvid731d7t1080aaov-FyshermansKey-ios-C8_gbvid731d7t1080aaov_FyshermansKey_Z6FBp8,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp169-4Mb250s1-Auto-gbvid731d7t1080aaov-FyshermansKey-ios-C8_gbvid731d7t1080aaov_FyshermansKey_Z6FBp8,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp172-4Mb250s1-Auto-gbvid731d7t670ekv-FyshermansKey-ios-C8_gbvid731d7t670ekv_FyshermansKey_Z6FBp8,2,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp173-4Mb250s1-Auto-gbvid731d7t670ekv-FyshermansKey-ios-C8_gbvid731d7t670ekv_FyshermansKey_Z6FBp8,10,1,0.1000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp174-4Mb250s1-Auto-gbvid731d7t670ekv-FyshermansKey-ios-C8_gbvid731d7t670ekv_FyshermansKey_Z6FBp8,10,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp175-4Mb250s1-Auto-gbvid731d7t670ekv-FyshermansKey-ios-C8_gbvid731d7t670ekv_FyshermansKey_Z6FBp8,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp176-4Mb250s1-Auto-gbvid731d7t670ekv-FyshermansKey-ios-C8_gbvid731d7t670ekv_FyshermansKey_Z6FBp8,2,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp177-4Mb250s1-Auto-gbvid731d7t670ekv-FyshermansKey-ios-C8_gbvid731d7t670ekv_FyshermansKey_Z6FBp8,18,1,0.0556,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp178-4Mb250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,45,20,0.4444,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp179-4Mb250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,81,40,0.4938,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp180-4Mb250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp181-4Mb250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,26,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp182-4Mb250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,14,3,0.2143,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp184-2Eb250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp185-2Eb250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,69,30,0.4348,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp186-2Eb250s1-Auto-gbspy700d10t1314ekv-FyshermansKey-ios-C8_gbspy700d10t1314ekv_FyshermansKey_Z6FBp8,3,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp188-2Eb250s1-Auto-gbspy700d10t1314ekv-FyshermansKey-ios-C8_gbspy700d10t1314ekv_FyshermansKey_Z6FBp8,3,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp190-2Eb250s1-Auto-gbspy700d10t1314ekv-FyshermansKey-ios-C8_gbspy700d10t1314ekv_FyshermansKey_Z6FBp8,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp196-4Mb400s1-Auto-gbimg708d36t1110ek-FyshermansKey-ios-C8_gbimg708d36t1110ek_FyshermansKey_Z6FBp8,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp198-2Eb250s1-Auto-gbvid601d10t670yuv-FyshermansKey-ios-C8_gbvid601d10t670yuv_FyshermansKey_Z6FBp8,7,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp199-2Eb250s1-Auto-gbvid601d10t670yuv-FyshermansKey-ios-C8_gbvid601d10t670yuv_FyshermansKey_Z6FBp8,10,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp200-2Eb250s1-Auto-gbvid800d6t1314aenv-FyshermansKey-ios-C8_gbvid800d6t1314aenv_FyshermansKey_Z6FBp8,4,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp201-2Eb250s1-Auto-gbvid800d6t1314aenv-FyshermansKey-ios-C8_gbvid800d6t1314aenv_FyshermansKey_Z6FBp8,5,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp202-2Eb250s1-Auto-gbvid700d41t1080aenv-FyshermansKey-ios-C8_gbvid700d41t1080aenv_FyshermansKey_Z6FBp8,5,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp203-2Eb250s1-Auto-gbvid700d41t1080aenv-FyshermansKey-ios-C8_gbvid700d41t1080aenv_FyshermansKey_Z6FBp8,22,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp204-2Eb250s1-Auto-gbvid601d16t670yuv-FyshermansKey-ios-C8_gbvid601d16t670yuv_FyshermansKey_Z6FBp8,6,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp206-2Eb250s1-Auto-gbvid731d7t670ekv-FyshermansKey-ios-C8_gbvid731d7t670ekv_FyshermansKey_Z6FBp8,2,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp207-2Eb250s1-Auto-gbvid731d7t670ekv-FyshermansKey-ios-C8_gbvid731d7t670ekv_FyshermansKey_Z6FBp8,12,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp208-2Eb250s1-Auto-gbvid731d7t670ekv-FyshermansKey-ios-C8_gbvid731d7t670ekv_FyshermansKey_Z6FBp8,13,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp209-2Eb250s1-Auto-gbvid731d7t670ekv-FyshermansKey-ios-C8_gbvid731d7t670ekv_FyshermansKey_Z6FBp8,33,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp210-2Eb250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,5,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp211-2Eb250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,16,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp212-2Eb250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,16,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp216-2Eb250s1-Auto-gbvid731d7t670ekv-FyshermansKey-ios-C8_gbvid731d7t670ekv_FyshermansKey_Z6FBp8,19,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp217-2Eb250s1-Auto-gbvid731d7t670ekv-FyshermansKey-ios-C8_gbvid731d7t670ekv_FyshermansKey_Z6FBp8,3,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp218-2Eb250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,4,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp219-2Eb250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,8,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp220-2Eb250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,6,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp221-2Eb250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,12,1,0.0833,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp222-2Eb250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,6,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp223-2Eb250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,7,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp224-2Eb250s1-Auto-GBvid731d7t670bevn1-FyshermansKey-ios-C8_GBvid731d7t670bevn1_FyshermansKey_Z6FBp8,9,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp225-2Db250s1-Auto-gbvid731d7t670ekv-FyshermansKey-ios-C8_gbvid731d7t670ekv_FyshermansKey_Z6FBp8,3,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp226-2Db250s1-Auto-gbvid731d7t670ekv-FyshermansKey-ios-C8_gbvid731d7t670ekv_FyshermansKey_Z6FBp8,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp227-2Db250s1-Auto-gbvid731d7t670ekv-FyshermansKey-ios-C8_gbvid731d7t670ekv_FyshermansKey_Z6FBp8,1,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp231-2Db250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,7,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp232-2Db250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,95,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp233-2Db250s1-Auto-GBvid601d1t670bev-FyshermansKey-ios-C8_GBvid601d1t670bev_FyshermansKey_Z6FBp8,3,1,0.3333,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp234-2Db250s1-Auto-GBvid601d1t670bev-FyshermansKey-ios-C8_GBvid601d1t670bev_FyshermansKey_Z6FBp8,14,1,0.0714,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp235-2Db250s1-Auto-GBvid601d1t670bev-FyshermansKey-ios-C8_GBvid601d1t670bev_FyshermansKey_Z6FBp8,8,1,0.1250,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp236-2Db250s1-Auto-GBvid601d1t670bev-FyshermansKey-ios-C8_GBvid601d1t670bev_FyshermansKey_Z6FBp8,4,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp257-2Db250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,3,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp258-2Db250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,3,N/A,N/A,0,N/A,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp259-2Db250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,2,1,0.5000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp260-2Db250s1-Auto-gbvid731d23t669ekv-FyshermansKey-ios-C8_gbvid731d23t669ekv_FyshermansKey_Z6FBp8,11,10,0.9091,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp261-8Mb250s1-Auto-gbvid700d7t670aefv-FyshermansKey-ios-C8_gbvid700d7t670aefv_FyshermansKey_Z6FBp8,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp262-8Mb250s1-Auto-gbvid700d7t670aefv-FyshermansKey-ios-C8_gbvid700d7t670aefv_FyshermansKey_Z6FBp8,5,5,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp263-8Mb250s1-Auto-gbvid700d7t670aefv-FyshermansKey-ios-C8_gbvid700d7t670aefv_FyshermansKey_Z6FBp8,9,7,0.7778,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp264-8Mb250s1-Auto-gbvid700d7t670aefv-FyshermansKey-ios-C8_gbvid700d7t670aefv_FyshermansKey_Z6FBp8,3,3,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp265-8Mb250s1-Auto-gbvid601d1t670ekvn2-FyshermansKey-ios-C8_gbvid601d1t670ekvn2_FyshermansKey_Z6FBp8,1,1,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp266-8Mb250s1-Auto-gbvid601d1t670ekvn2-FyshermansKey-ios-C8_gbvid601d1t670ekvn2_FyshermansKey_Z6FBp8,5,5,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp268-8Mb250s1-Auto-gbvid601d1t670ekvn2-FyshermansKey-ios-C8_gbvid601d1t670ekvn2_FyshermansKey_Z6FBp8,2,2,1.0000,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
NL,None,moloco_int,PM13_Moloco_OPD-Moloco-GB-split-HP-adsONM1-camp285-4Mb250s1-Auto-gbvid601d26t1314aefv-FyshermansKey-ios-C8_gbvid601d26t1314aefv_FyshermansKey_Z6FBp8,4,1,0.2500,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,id6751264734,Fyshermans Key,ios,geo_report
